Ngay,KLGDRong,GTDGRong,ThayDoi,KLMua,GtMua,KLBan,GtBan,RoomConLai,DangSoHuu
23/12/2020,0,0,25.2(40.00 %),0,0,0,0,3000000,0.0
24/12/2020,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
25/12/2020,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
28/12/2020,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
29/12/2020,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
30/12/2020,0,0,25.2(0.00 %),0,0,0,0,3000000,-51.0
31/12/2020,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
04/01/2021,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
05/01/2021,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
06/01/2021,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
07/01/2021,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
08/01/2021,0,0,25.2(0.00 %),0,0,0,0,3000000,0.0
11/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
12/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
13/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
14/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
15/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
18/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
19/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
20/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
21/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
22/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
25/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
26/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
27/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
28/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
29/01/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
01/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
02/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
03/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
04/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
05/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
09/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,-51.0
17/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
18/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
19/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
22/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
23/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
24/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
25/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
26/02/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
01/03/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
02/03/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
03/03/2021,0,0,24(0.00 %),0,0,0,0,3000000,0.0
04/03/2021,0,0,22(-8.33 %),0,0,0,0,3000000,0.0
05/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
08/03/2021,0,0,0(0.00 %),0,0,0,0,3000000,0.0
09/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
10/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
11/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
12/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
15/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
16/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
17/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
18/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
19/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
22/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
23/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
24/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
25/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
26/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
29/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
30/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
31/03/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
01/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
02/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
05/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
06/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
07/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
08/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
09/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
12/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
13/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
14/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
16/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
19/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
20/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
22/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
23/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
26/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
27/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
28/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
29/04/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
04/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
05/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
06/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
07/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
10/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
11/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
12/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
13/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
14/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
17/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
18/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
19/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
20/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
21/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
24/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
25/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
26/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
27/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
28/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
31/05/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
01/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
02/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
03/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
04/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
07/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
08/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
09/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
10/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
11/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
14/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
15/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
16/06/2021,0,0,22(0.00 %),0,0,0,0,3000000,0.0
17/06/2021,0,0,18.7(-15.00 %),0,0,0,0,3000000,0.0
18/06/2021,0,0,16(-14.44 %),0,0,0,0,3000000,0.0
22/06/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
23/06/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
24/06/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
25/06/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
28/06/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
29/06/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
30/06/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
01/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
02/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
05/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
06/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
07/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
08/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,-51.0
09/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
12/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
13/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
14/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
15/07/2021,0,0,13.7(0.00 %),0,0,0,0,3000000,0.0
