Ngay,KLGDRong,GTDGRong,ThayDoi,KLMua,GtMua,KLBan,GtBan,RoomConLai,DangSoHuu
07/01/2021,0,0,50(0.00 %),0,0,0,0,58064911,0.0
08/01/2021,0,0,50(0.00 %),0,0,0,0,58064911,0.0
11/01/2021,0,0,50(0.00 %),0,0,0,0,58064911,0.0
12/01/2021,0,0,70(40.00 %),0,0,0,0,58064911,0.0
13/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
14/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
15/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
18/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
19/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
20/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
21/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
22/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
25/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
26/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
27/01/2021,0,0,70(0.00 %),0,0,0,0,58064911,0.0
28/01/2021,0,0,59.5(-15.00 %),0,0,0,0,58064911,0.0
29/01/2021,0,0,59.5(0.00 %),0,0,0,0,58064911,0.0
01/02/2021,-100,-5060000,50.6(-14.96 %),0,0,100,5060000,58064911,0.0
02/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
03/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
04/02/2021,100,5060000,50.6(0.00 %),100,5060000,0,0,58064811,0.0
05/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064811,0.0
17/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064811,0.0
18/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
19/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
22/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
23/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
24/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
25/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
26/02/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
01/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
02/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
03/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
04/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
05/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
08/03/2021,0,0,0(0.00 %),0,0,0,0,58064911,0.0
09/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
10/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
11/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
12/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
15/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
16/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
17/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
18/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
19/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
22/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
23/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
24/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
25/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
26/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
29/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
30/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
31/03/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
01/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
02/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
05/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
06/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
07/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
08/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
09/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
12/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
13/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
14/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
15/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,-49.51
16/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
19/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
20/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
22/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
23/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
26/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
27/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
28/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
29/04/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
04/05/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
05/05/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
06/05/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
07/05/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
10/05/2021,0,0,50.6(0.00 %),0,0,0,0,58064911,0.0
11/05/2021,0,0,70.8(39.92 %),0,0,0,0,58064911,0.0
12/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
13/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
14/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
17/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
18/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
19/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
20/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
21/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
24/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
25/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
26/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
27/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
28/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
31/05/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
01/06/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
02/06/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
03/06/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
04/06/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
07/06/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
08/06/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
09/06/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
10/06/2021,0,0,70.8(0.00 %),0,0,0,0,58064911,0.0
11/06/2021,0,0,81.4(14.97 %),0,0,0,0,58064911,0.0
14/06/2021,0,0,81.4(0.00 %),0,0,0,0,58064911,0.0
15/06/2021,0,0,81.4(0.00 %),0,0,0,0,58064911,0.0
16/06/2021,0,0,81.4(0.00 %),0,0,0,0,58064911,0.0
17/06/2021,0,0,81.4(0.00 %),0,0,0,0,58064911,0.0
18/06/2021,0,0,93.6(14.99 %),0,0,0,0,58064911,0.0
22/06/2021,0,0,93.6(0.00 %),0,0,0,0,58064911,0.0
23/06/2021,0,0,93.6(0.00 %),0,0,0,0,58064911,0.0
24/06/2021,0,0,93.6(0.00 %),0,0,0,0,58064911,0.0
25/06/2021,0,0,93.6(0.00 %),0,0,0,0,58064911,0.0
28/06/2021,0,0,93.6(0.00 %),0,0,0,0,58064911,0.0
